Strategy,Future.ID,Year,Fuel,SpecifiedAnnualDemand
BAU,4,2037,E5TROFOI,0.2487
BAU,4,2037,E5TROGSL,28.604097
BAU,4,2038,E5TRODSL,14.18047245
BAU,4,2038,E5TROELE,0.11976993999999999
BAU,4,2038,E5TROFOI,0.27305735
BAU,4,2038,E5TROGSL,29.0047011
BAU,4,2039,E5TRODSL,14.48361584
BAU,4,2039,E5TROELE,0.12905585
BAU,4,2039,E5TROFOI,0.2983
BAU,4,2039,E5TROGSL,29.3979104
BAU,4,2040,E5TRODSL,14.78517592
BAU,4,2040,E5TROELE,0.13895005
BAU,4,2040,E5TROFOI,0.3247
BAU,4,2040,E5TROGSL,29.783389699999997
BAU,4,2041,E5TRODSL,15.23920616
BAU,4,2041,E5TROELE,0.14889698
BAU,4,2041,E5TROFOI,0.3236
BAU,4,2041,E5TROGSL,30.360665400000002
BAU,4,2042,E5TRODSL,15.69702513
BAU,4,2042,E5TROELE,0.15843382
BAU,4,2042,E5TROFOI,0.32222581
BAU,4,2042,E5TROGSL,30.9330986
BAU,4,2043,E5TRODSL,16.16257462
BAU,4,2043,E5TROELE,0.16849692
BAU,4,2043,E5TROFOI,0.3202
BAU,4,2043,E5TROGSL,31.5003239
BAU,4,2044,E5TRODSL,16.63412704
BAU,4,2044,E5TROELE,0.17772576
BAU,4,2044,E5TROFOI,0.3176
BAU,4,2044,E5TROGSL,32.0638735
BAU,4,2045,E5TRODSL,17.11242075
BAU,4,2045,E5TROELE,0.18685644
BAU,4,2045,E5TROFOI,0.3145
BAU,4,2045,E5TROGSL,32.6216339
BAU,4,2046,E5TRODSL,17.64094578
BAU,4,2046,E5TROELE,0.19540758
BAU,4,2046,E5TROFOI,0.3116
BAU,4,2046,E5TROGSL,33.2491452
BAU,4,2047,E5TRODSL,18.18303358
BAU,4,2047,E5TROELE,0.20487307
BAU,4,2047,E5TROFOI,0.30824659
BAU,4,2047,E5TROGSL,33.8723572
BAU,4,2048,E5TRODSL,18.73526487
BAU,4,2048,E5TROELE,0.21374590999999998
BAU,4,2048,E5TROFOI,0.3041
BAU,4,2048,E5TROGSL,34.4903976
BAU,4,2049,E5TRODSL,19.295915920000002
BAU,4,2049,E5TROELE,0.22184534
BAU,4,2049,E5TROFOI,0.29940108
BAU,4,2049,E5TROGSL,35.1022947
BAU,4,2050,E5TRODSL,19.861927
BAU,4,2050,E5TROELE,0.23015491000000002
BAU,4,2050,E5TROFOI,0.29400645
BAU,4,2050,E5TROGSL,35.7112231
BAU,4,2051,E5TRODSL,20.3726713
BAU,4,2051,E5TROELE,0.22873955
BAU,4,2051,E5TROFOI,0.30185018
BAU,4,2051,E5TROGSL,36.3936737
BAU,4,2052,E5TRODSL,20.895714939999998
BAU,4,2052,E5TROELE,0.22685038999999999
BAU,4,2052,E5TROFOI,0.3098
BAU,4,2052,E5TROGSL,37.0887587
BAU,4,2053,E5TRODSL,21.43312581
BAU,4,2053,E5TROELE,0.22486463
BAU,4,2053,E5TROFOI,0.318
BAU,4,2053,E5TROGSL,37.796183400000004
BAU,4,2054,E5TRODSL,21.982868049999997
BAU,4,2054,E5TROELE,0.22270389
BAU,4,2054,E5TROFOI,0.32634014
BAU,4,2054,E5TROGSL,38.516567200000004
BAU,4,2055,E5TRODSL,22.54694416
BAU,4,2055,E5TROELE,0.22062148
BAU,4,2055,E5TROFOI,0.33494803
BAU,4,2055,E5TROGSL,39.2515022
BAU,5,2021,E5TRODSL,9.32529533
BAU,5,2021,E5TROFOI,0.0144
BAU,5,2021,E5TROGSL,20.86653876
BAU,5,2022,E5TRODSL,10.088475489999999
BAU,5,2022,E5TROFOI,0.0156
BAU,5,2022,E5TROGSL,22.576075359999997
BAU,5,2023,E5TRODSL,10.558755300000001
BAU,5,2023,E5TROFOI,0.016303584
BAU,5,2023,E5TROGSL,23.62971588
BAU,5,2024,E5TRODSL,10.762740440000002
BAU,5,2024,E5TROFOI,0.01652509
BAU,5,2024,E5TROGSL,24.082653999999998
BAU,5,2025,E5TRODSL,10.97084808
BAU,5,2025,E5TROFOI,0.0169
BAU,5,2025,E5TROGSL,24.5492405
BAU,5,2026,E5TRODSL,11.1397026
BAU,5,2026,E5TROELE,0.0082476
BAU,5,2026,E5TROFOI,0.030513978
BAU,5,2026,E5TROGSL,24.9250765
BAU,5,2027,E5TRODSL,11.103849089999999
BAU,5,2027,E5TROELE,0.016024049999999998
BAU,5,2027,E5TROFOI,0.0586
BAU,5,2027,E5TROGSL,25.0810819
BAU,5,2028,E5TRODSL,11.13826497
BAU,5,2028,E5TROELE,0.02461584
BAU,5,2028,E5TROFOI,0.073220072
BAU,5,2028,E5TROGSL,25.240577700000003
BAU,5,2029,E5TRODSL,11.167572600000002
BAU,5,2029,E5TROELE,0.03370423
BAU,5,2029,E5TROFOI,0.088
BAU,5,2029,E5TROGSL,25.393544239999997
BAU,5,2030,E5TRODSL,11.19792423
BAU,5,2030,E5TROELE,0.04268051
BAU,5,2030,E5TROFOI,0.10335412
BAU,5,2030,E5TROGSL,25.5305283
BAU,5,2031,E5TRODSL,11.249982509999999
BAU,5,2031,E5TROELE,0.05420732
BAU,5,2031,E5TROFOI,0.1191
BAU,5,2031,E5TROGSL,25.69365665
BAU,5,2032,E5TRODSL,11.29499497
BAU,5,2032,E5TROELE,0.06597862
BAU,5,2032,E5TROFOI,0.1355
BAU,5,2032,E5TROGSL,25.84579134
BAU,5,2033,E5TRODSL,11.33518176
BAU,5,2033,E5TROELE,0.07809079000000001
BAU,5,2033,E5TROFOI,0.15237634
BAU,5,2033,E5TROGSL,25.98706108
BAU,5,2034,E5TRODSL,11.37124253
BAU,5,2034,E5TROELE,0.09087503999999999
BAU,5,2034,E5TROFOI,0.16951935
BAU,5,2034,E5TROGSL,26.11789688
BAU,5,2035,E5TRODSL,11.40365178
BAU,5,2035,E5TROELE,0.10391973
BAU,5,2035,E5TROFOI,0.1872
BAU,5,2035,E5TROGSL,26.2376333
BAU,5,2036,E5TRODSL,11.48895572
BAU,5,2036,E5TROELE,0.11715067
BAU,5,2036,E5TROFOI,0.2061
BAU,5,2036,E5TROGSL,26.43495922
BAU,5,2037,E5TRODSL,11.585348580000002
BAU,5,2037,E5TROELE,0.13110404
BAU,5,2037,E5TROFOI,0.2255
BAU,5,2037,E5TROGSL,26.60460295
BAU,5,2038,E5TRODSL,11.646153700000001
BAU,5,2038,E5TROELE,0.14579376
BAU,5,2038,E5TROFOI,0.2455
BAU,5,2038,E5TROGSL,26.7889411
BAU,5,2039,E5TRODSL,11.70267754
BAU,5,2039,E5TROELE,0.16038923
BAU,5,2039,E5TROFOI,0.26591685
BAU,5,2039,E5TROGSL,26.9610108
BAU,5,2040,E5TRODSL,11.75227934
BAU,5,2040,E5TROELE,0.17652272000000002
BAU,5,2040,E5TROFOI,0.28691971
BAU,5,2040,E5TROGSL,27.11954062
BAU,5,2041,E5TRODSL,11.90716425
BAU,5,2041,E5TROELE,0.19260243999999999
BAU,5,2041,E5TROFOI,0.28350681
BAU,5,2041,E5TROGSL,27.44161062
BAU,5,2042,E5TRODSL,12.05623506
BAU,5,2042,E5TROELE,0.20923399
BAU,5,2042,E5TROFOI,0.27981613
BAU,5,2042,E5TROGSL,27.75025342
BAU,5,2043,E5TRODSL,12.2006858
BAU,5,2043,E5TROELE,0.22679285999999999
BAU,5,2043,E5TROFOI,0.2757
BAU,5,2043,E5TROGSL,28.043082400000003
BAU,5,2044,E5TRODSL,12.33842472
BAU,5,2044,E5TROELE,0.24411514
BAU,5,2044,E5TROFOI,0.2711
BAU,5,2044,E5TROGSL,28.32656871
BAU,5,2045,E5TRODSL,12.472674289999999
BAU,5,2045,E5TROELE,0.26209581
BAU,5,2045,E5TROFOI,0.26610287
BAU,5,2045,E5TROGSL,28.5944435
BAU,5,2046,E5TRODSL,12.63223645
BAU,5,2046,E5TROELE,0.28047079
BAU,5,2046,E5TROFOI,0.2615
BAU,5,2046,E5TROGSL,28.9131356
BAU,5,2047,E5TRODSL,12.79399576
BAU,5,2047,E5TROELE,0.30018794000000004
BAU,5,2047,E5TROFOI,0.25632545
BAU,5,2047,E5TROGSL,29.2184698
BAU,5,2048,E5TRODSL,12.950313580000001
BAU,5,2048,E5TROELE,0.32053487
BAU,5,2048,E5TROFOI,0.2508
BAU,5,2048,E5TROGSL,29.5091486
BAU,5,2049,E5TRODSL,13.102724519999999
BAU,5,2049,E5TROELE,0.34068051
BAU,5,2049,E5TROFOI,0.2448
BAU,5,2049,E5TROGSL,29.7854613
BAU,5,2050,E5TRODSL,13.247519480000001
BAU,5,2050,E5TROELE,0.36202168
BAU,5,2050,E5TROFOI,0.23845054
BAU,5,2050,E5TROGSL,30.047320900000003
BAU,5,2051,E5TRODSL,13.346780039999999
BAU,5,2051,E5TROELE,0.36844082
BAU,5,2051,E5TROFOI,0.2427
BAU,5,2051,E5TROGSL,30.365302800000002
BAU,5,2052,E5TRODSL,13.44472326
BAU,5,2052,E5TROELE,0.37545511
BAU,5,2052,E5TROFOI,0.247
BAU,5,2052,E5TROGSL,30.6839367
BAU,5,2053,E5TRODSL,13.54270586
BAU,5,2053,E5TROELE,0.38158168
BAU,5,2053,E5TROFOI,0.2514
BAU,5,2053,E5TROGSL,31.002107099999996
BAU,5,2054,E5TRODSL,13.637991759999998
BAU,5,2054,E5TROELE,0.38834098
BAU,5,2054,E5TROFOI,0.25587778
BAU,5,2054,E5TROGSL,31.3175393
BAU,5,2055,E5TRODSL,13.73302687
BAU,5,2055,E5TROELE,0.39534204
BAU,5,2055,E5TROFOI,0.2603233
BAU,5,2055,E5TROGSL,31.635099399999998
BAU,6,2021,E5TRODSL,9.32529533
BAU,6,2021,E5TROFOI,0.0144
BAU,6,2021,E5TROGSL,20.86653876
BAU,6,2022,E5TRODSL,10.088475489999999
BAU,6,2022,E5TROFOI,0.0156
BAU,6,2022,E5TROGSL,22.576075359999997
BAU,6,2023,E5TRODSL,10.558755300000001
BAU,6,2023,E5TROFOI,0.016303584
BAU,6,2023,E5TROGSL,23.62971588
BAU,6,2024,E5TRODSL,10.762740440000002
BAU,6,2024,E5TROFOI,0.01652509
BAU,6,2024,E5TROGSL,24.082653999999998
BAU,6,2025,E5TRODSL,10.97084808
BAU,6,2025,E5TROFOI,0.0169
BAU,6,2025,E5TROGSL,24.5492405
BAU,6,2026,E5TRODSL,11.1397026
BAU,6,2026,E5TROELE,0.0082476
BAU,6,2026,E5TROFOI,0.030513978
BAU,6,2026,E5TROGSL,24.9250765
BAU,6,2027,E5TRODSL,11.298117730000001
BAU,6,2027,E5TROELE,0.01588434
BAU,6,2027,E5TROFOI,0.059246237
BAU,6,2027,E5TROGSL,25.358282199999998
BAU,6,2028,E5TRODSL,11.532040810000002
BAU,6,2028,E5TROELE,0.0241415
BAU,6,2028,E5TROFOI,0.0746
BAU,6,2028,E5TROGSL,25.8046742
BAU,6,2029,E5TRODSL,11.76489242
BAU,6,2029,E5TROELE,0.03275733
BAU,6,2029,E5TROFOI,0.0905
BAU,6,2029,E5TROGSL,26.2515053
BAU,6,2030,E5TRODSL,12.001863389999999
BAU,6,2030,E5TROELE,0.04112073
BAU,6,2030,E5TROFOI,0.10725771
BAU,6,2030,E5TROGSL,26.6914533
BAU,6,2031,E5TRODSL,12.26315432
BAU,6,2031,E5TROELE,0.05163572
BAU,6,2031,E5TROFOI,0.12490466
BAU,6,2031,E5TROGSL,27.1702996
BAU,6,2032,E5TRODSL,12.52127861
BAU,6,2032,E5TROELE,0.062261449999999996
BAU,6,2032,E5TROFOI,0.14334588
BAU,6,2032,E5TROGSL,27.649994399999997
BAU,6,2033,E5TRODSL,12.78212363
BAU,6,2033,E5TROELE,0.07337859
BAU,6,2033,E5TROFOI,0.1626724
BAU,6,2033,E5TROGSL,28.123478900000002
BAU,6,2034,E5TRODSL,13.043537749999999
BAU,6,2034,E5TROELE,0.08429894
BAU,6,2034,E5TROFOI,0.1827
BAU,6,2034,E5TROGSL,28.595013100000003
BAU,6,2035,E5TRODSL,13.307361989999999
BAU,6,2035,E5TROELE,0.09524393
BAU,6,2035,E5TROFOI,0.2036
BAU,6,2035,E5TROGSL,29.0613665
BAU,6,2036,E5TRODSL,13.65668945
BAU,6,2036,E5TROELE,0.10611949000000001
BAU,6,2036,E5TROFOI,0.2262
BAU,6,2036,E5TROGSL,29.607227599999998
BAU,6,2037,E5TRODSL,13.98858044
BAU,6,2037,E5TROELE,0.11736946000000001
BAU,6,2037,E5TROFOI,0.2498
BAU,6,2037,E5TROGSL,30.1670485
BAU,6,2038,E5TRODSL,14.30516907
BAU,6,2038,E5TROELE,0.12932155
BAU,6,2038,E5TROFOI,0.2744767
BAU,6,2038,E5TROGSL,30.7378573
BAU,6,2039,E5TRODSL,14.62326915
BAU,6,2039,E5TROELE,0.14042902
BAU,6,2039,E5TROFOI,0.3
BAU,6,2039,E5TROGSL,31.3066661
BAU,6,2040,E5TRODSL,14.94062703
BAU,6,2040,E5TROELE,0.15243238
BAU,6,2040,E5TROFOI,0.32662079
BAU,6,2040,E5TROGSL,31.870513099999997
BAU,6,2041,E5TRODSL,15.4095845
BAU,6,2041,E5TROELE,0.16409111999999998
BAU,6,2041,E5TROFOI,0.3257
BAU,6,2041,E5TROGSL,32.6430565
BAU,6,2042,E5TRODSL,15.88196247
BAU,6,2042,E5TROELE,0.17585808
BAU,6,2042,E5TROFOI,0.32444337
BAU,6,2042,E5TROGSL,33.4168446
BAU,6,2043,E5TRODSL,16.36204138
BAU,6,2043,E5TROELE,0.1883038
BAU,6,2043,E5TROFOI,0.32255591
BAU,6,2043,E5TROGSL,34.1907437
BAU,6,2044,E5TRODSL,16.847252700000002
BAU,6,2044,E5TROELE,0.20043364
BAU,6,2044,E5TROFOI,0.32002401
BAU,6,2044,E5TROGSL,34.967673399999995
BAU,6,2045,E5TRODSL,17.34143652
BAU,6,2045,E5TROELE,0.21175607
BAU,6,2045,E5TROFOI,0.317
BAU,6,2045,E5TROGSL,35.744506799999996
BAU,6,2046,E5TRODSL,17.88583684
BAU,6,2046,E5TROELE,0.22346740999999998
BAU,6,2046,E5TROFOI,0.3142
BAU,6,2046,E5TROGSL,36.6034362
BAU,6,2047,E5TRODSL,18.446400920000002
BAU,6,2047,E5TROELE,0.23539768
BAU,6,2047,E5TROFOI,0.31084875
BAU,6,2047,E5TROGSL,37.4657896
BAU,6,2048,E5TRODSL,19.01693647
BAU,6,2048,E5TROELE,0.2476293
BAU,6,2048,E5TROFOI,0.3068
BAU,6,2048,E5TROGSL,38.3275958
BAU,6,2049,E5TRODSL,19.59701734
BAU,6,2049,E5TROELE,0.25909484
BAU,6,2049,E5TROFOI,0.3021
BAU,6,2049,E5TROGSL,39.1923385
BAU,6,2050,E5TRODSL,20.18239322
BAU,6,2050,E5TROELE,0.27099171
BAU,6,2050,E5TROFOI,0.2968233
BAU,6,2050,E5TROGSL,40.0587347
BAU,6,2051,E5TRODSL,20.71195446
BAU,6,2051,E5TROELE,0.27131519
BAU,6,2051,E5TROFOI,0.30480681
BAU,6,2051,E5TROGSL,41.016883099999994
BAU,6,2052,E5TRODSL,21.2548726
BAU,6,2052,E5TROELE,0.27141282
BAU,6,2052,E5TROFOI,0.313
BAU,6,2052,E5TROGSL,41.9976738
BAU,6,2053,E5TRODSL,21.81299872
BAU,6,2053,E5TROELE,0.27082756
BAU,6,2053,E5TROFOI,0.3214
BAU,6,2053,E5TROGSL,43.0013006
BAU,6,2054,E5TRODSL,22.383401699999997
BAU,6,2054,E5TROELE,0.27072584
BAU,6,2054,E5TROFOI,0.32995663
BAU,6,2054,E5TROGSL,44.028503400000005
BAU,6,2055,E5TRODSL,22.969009399999997
BAU,6,2055,E5TROELE,0.27046441
BAU,6,2055,E5TROFOI,0.33874624
BAU,6,2055,E5TROGSL,45.0813459
BAU,7,2021,E5TRODSL,9.32205209
BAU,7,2021,E5TROFOI,0.0144
BAU,7,2021,E5TROGSL,20.86987876
BAU,7,2022,E5TRODSL,10.088475489999999
BAU,7,2022,E5TROFOI,0.0156
BAU,7,2022,E5TROGSL,22.576075359999997
BAU,7,2023,E5TRODSL,10.558755300000001
BAU,7,2023,E5TROFOI,0.016303584
BAU,7,2023,E5TROGSL,23.62971588
BAU,7,2024,E5TRODSL,10.762740440000002
BAU,7,2024,E5TROFOI,0.01652509
BAU,7,2024,E5TROGSL,24.082653999999998
BAU,7,2025,E5TRODSL,10.97084808
BAU,7,2025,E5TROFOI,0.0169
BAU,7,2025,E5TROGSL,24.5492405
BAU,7,2026,E5TRODSL,11.1397026
BAU,7,2026,E5TROELE,0.0082476
BAU,7,2026,E5TROFOI,0.030513978
BAU,7,2026,E5TROGSL,24.9250765
BAU,7,2027,E5TRODSL,11.24744905
BAU,7,2027,E5TROELE,0.01617059
BAU,7,2027,E5TROFOI,0.05918172
BAU,7,2027,E5TROGSL,25.1652991
BAU,7,2028,E5TRODSL,11.42870887
BAU,7,2028,E5TROELE,0.02499232
BAU,7,2028,E5TROFOI,0.0745
BAU,7,2028,E5TROGSL,25.412072000000002
BAU,7,2029,E5TRODSL,11.61183266
BAU,7,2029,E5TROELE,0.03444815
BAU,7,2029,E5TROFOI,0.090411828
BAU,7,2029,E5TROGSL,25.6490738
BAU,7,2030,E5TRODSL,11.796929559999999
BAU,7,2030,E5TROELE,0.04391005
BAU,7,2030,E5TROFOI,0.10716523
BAU,7,2030,E5TROGSL,25.874081399999998
BAU,7,2031,E5TRODSL,12.00562183
BAU,7,2031,E5TROELE,0.05617026
BAU,7,2031,E5TROFOI,0.1246
BAU,7,2031,E5TROGSL,26.1298575
BAU,7,2032,E5TRODSL,12.210634220000001
BAU,7,2032,E5TROELE,0.0688802
BAU,7,2032,E5TROFOI,0.14301828
BAU,7,2032,E5TROGSL,26.377340600000004
BAU,7,2033,E5TRODSL,12.41376289
BAU,7,2033,E5TROELE,0.08209407
BAU,7,2033,E5TROFOI,0.16224588
BAU,7,2033,E5TROGSL,26.6162364
BAU,7,2034,E5TRODSL,12.61319491
BAU,7,2034,E5TROELE,0.09618302999999999
BAU,7,2034,E5TROFOI,0.1822319
BAU,7,2034,E5TROGSL,26.8484279
BAU,7,2035,E5TRODSL,12.813222900000001
BAU,7,2035,E5TROELE,0.11017474
BAU,7,2035,E5TROFOI,0.203
BAU,7,2035,E5TROGSL,27.0713356
BAU,7,2036,E5TRODSL,13.05920419
BAU,7,2036,E5TROELE,0.12528165
BAU,7,2036,E5TROFOI,0.22543871
BAU,7,2036,E5TROGSL,27.394116
BAU,7,2037,E5TRODSL,13.349554880000001
BAU,7,2037,E5TROELE,0.1412142
BAU,7,2037,E5TROFOI,0.2488
BAU,7,2037,E5TROGSL,27.6595838
BAU,7,2038,E5TRODSL,13.59065354
BAU,7,2038,E5TROELE,0.15835465999999998
BAU,7,2038,E5TROFOI,0.2733
BAU,7,2038,E5TROGSL,27.9586431
BAU,7,2039,E5TRODSL,13.83111405
BAU,7,2039,E5TROELE,0.17541172
BAU,7,2039,E5TROFOI,0.2986
BAU,7,2039,E5TROGSL,28.251274099999996
BAU,7,2040,E5TRODSL,14.067263070000001
BAU,7,2040,E5TROELE,0.1938419
BAU,7,2040,E5TROFOI,0.325
BAU,7,2040,E5TROGSL,28.5318429
BAU,7,2041,E5TRODSL,14.447263300000001
BAU,7,2041,E5TROELE,0.21249660999999997
BAU,7,2041,E5TROFOI,0.324
BAU,7,2041,E5TROGSL,28.9932292
BAU,7,2042,E5TRODSL,14.82716486
BAU,7,2042,E5TROELE,0.23270788999999997
BAU,7,2042,E5TROFOI,0.32257491
BAU,7,2042,E5TROGSL,29.447007
BAU,7,2043,E5TRODSL,15.2102955
BAU,7,2043,E5TROELE,0.25405289
BAU,7,2043,E5TROFOI,0.32063011
BAU,7,2043,E5TROGSL,29.892813
BAU,7,2044,E5TRODSL,15.596762159999999
BAU,7,2044,E5TROELE,0.27497214000000003
BAU,7,2044,E5TROFOI,0.31802294
BAU,7,2044,E5TROGSL,30.3301675
BAU,7,2045,E5TRODSL,15.984967189999999
BAU,7,2045,E5TROELE,0.29760711
BAU,7,2045,E5TROFOI,0.31493548
BAU,7,2045,E5TROGSL,30.7598684
BAU,7,2046,E5TRODSL,16.41708292
BAU,7,2046,E5TROELE,0.32065485
BAU,7,2046,E5TROFOI,0.312
BAU,7,2046,E5TROGSL,31.252085800000003
BAU,7,2047,E5TRODSL,16.858412440000002
BAU,7,2047,E5TROELE,0.34533038
BAU,7,2047,E5TROFOI,0.30862616
BAU,7,2047,E5TROGSL,31.7348252
BAU,7,2048,E5TRODSL,17.30618415
BAU,7,2048,E5TROELE,0.37080421999999996
BAU,7,2048,E5TROFOI,0.3045
BAU,7,2048,E5TROGSL,32.2108008
BAU,7,2049,E5TRODSL,17.75656349
BAU,7,2049,E5TROELE,0.39709069999999996
BAU,7,2049,E5TROFOI,0.2998
BAU,7,2049,E5TROGSL,32.6763509
BAU,7,2050,E5TRODSL,18.20790552
BAU,7,2050,E5TROELE,0.42455605999999996
BAU,7,2050,E5TROFOI,0.29450287
BAU,7,2050,E5TROGSL,33.1348727
BAU,7,2051,E5TRODSL,18.60622023
BAU,7,2051,E5TROELE,0.43518425
BAU,7,2051,E5TROFOI,0.30230645
BAU,7,2051,E5TROGSL,33.6581255
BAU,7,2052,E5TRODSL,19.01119404
BAU,7,2052,E5TROELE,0.44505813
BAU,7,2052,E5TROFOI,0.3103
BAU,7,2052,E5TROGSL,34.1900323
BAU,7,2053,E5TRODSL,19.42535956
BAU,7,2053,E5TROELE,0.45550122000000004
BAU,7,2053,E5TROFOI,0.3185
BAU,7,2053,E5TROGSL,34.7280852
BAU,7,2054,E5TRODSL,19.84754391
BAU,7,2054,E5TROELE,0.46686773000000004
BAU,7,2054,E5TROFOI,0.32691183
BAU,7,2054,E5TROGSL,35.2746695
BAU,7,2055,E5TRODSL,20.27787966
BAU,7,2055,E5TROELE,0.47757536
BAU,7,2055,E5TROFOI,0.33551541
BAU,7,2055,E5TROGSL,35.8299959
BAU,8,2021,E5TRODSL,9.32529533
BAU,8,2021,E5TROFOI,0.0144
BAU,8,2021,E5TROGSL,20.86653876
BAU,8,2022,E5TRODSL,10.088475489999999
BAU,8,2022,E5TROFOI,0.0156
BAU,8,2022,E5TROGSL,22.576075359999997
BAU,8,2023,E5TRODSL,10.558755300000001
BAU,8,2023,E5TROFOI,0.016303584
BAU,8,2023,E5TROGSL,23.62971588
BAU,8,2024,E5TRODSL,10.76274034
BAU,8,2024,E5TROFOI,0.01652509
BAU,8,2024,E5TROGSL,24.082653999999998
BAU,8,2025,E5TRODSL,10.97084808
BAU,8,2025,E5TROFOI,0.0169
BAU,8,2025,E5TROGSL,24.5492405
BAU,8,2026,E5TRODSL,11.1397026
BAU,8,2026,E5TROELE,0.0082476
BAU,8,2026,E5TROFOI,0.030513978
BAU,8,2026,E5TROGSL,24.9250765
BAU,8,2027,E5TRODSL,11.324845190000001
BAU,8,2027,E5TROELE,0.01584847
BAU,8,2027,E5TROFOI,0.05934767
BAU,8,2027,E5TROGSL,25.3571924
BAU,8,2028,E5TRODSL,11.587864329999999
BAU,8,2028,E5TROELE,0.023963739999999997
BAU,8,2028,E5TROFOI,0.0748
BAU,8,2028,E5TROGSL,25.8019065
BAU,8,2029,E5TRODSL,11.847655810000001
BAU,8,2029,E5TROELE,0.032428910000000005
BAU,8,2029,E5TROFOI,0.091032258
BAU,8,2029,E5TROGSL,26.2465753
BAU,8,2030,E5TRODSL,12.11597001
BAU,8,2030,E5TROELE,0.04054247
BAU,8,2030,E5TROFOI,0.1079
BAU,8,2030,E5TROGSL,26.6840175
BAU,8,2031,E5TRODSL,12.409362479999999
BAU,8,2031,E5TROELE,0.050738870000000005
BAU,8,2031,E5TROFOI,0.1259
BAU,8,2031,E5TROGSL,27.1613762
BAU,8,2032,E5TRODSL,12.70353672
BAU,8,2032,E5TROELE,0.06105943
BAU,8,2032,E5TROFOI,0.14472545
BAU,8,2032,E5TROGSL,27.632538300000004
BAU,8,2033,E5TRODSL,13.00111327
BAU,8,2033,E5TROELE,0.07109957
BAU,8,2033,E5TROFOI,0.16442688
BAU,8,2033,E5TROGSL,28.1018144
BAU,8,2034,E5TRODSL,13.29722179
BAU,8,2034,E5TROELE,0.08142481
BAU,8,2034,E5TROFOI,0.18502115
BAU,8,2034,E5TROGSL,28.568027999999998
BAU,8,2035,E5TRODSL,13.59552839
BAU,8,2035,E5TROELE,0.09225699000000001
BAU,8,2035,E5TROFOI,0.2065
BAU,8,2035,E5TROGSL,29.0311232
BAU,8,2036,E5TRODSL,13.970369219999998
BAU,8,2036,E5TROELE,0.10230070999999999
BAU,8,2036,E5TROFOI,0.22973728
BAU,8,2036,E5TROGSL,29.5847381
BAU,8,2037,E5TRODSL,14.3520719
BAU,8,2037,E5TROELE,0.11274121
BAU,8,2037,E5TROFOI,0.254
BAU,8,2037,E5TROGSL,30.130345499999997
BAU,8,2038,E5TRODSL,14.70843082
BAU,8,2038,E5TROELE,0.12321556
BAU,8,2038,E5TROFOI,0.27950538
BAU,8,2038,E5TROGSL,30.698013699999997
BAU,8,2039,E5TRODSL,15.0668293
BAU,8,2039,E5TROELE,0.13329117000000001
BAU,8,2039,E5TROFOI,0.30593548
BAU,8,2039,E5TROGSL,31.262123
BAU,8,2040,E5TRODSL,15.42717831
BAU,8,2040,E5TROELE,0.14365995
BAU,8,2040,E5TROFOI,0.3335
BAU,8,2040,E5TROGSL,31.821927900000002
BAU,8,2041,E5TRODSL,15.94560749
BAU,8,2041,E5TROELE,0.15438457
BAU,8,2041,E5TROFOI,0.333
BAU,8,2041,E5TROGSL,32.5927745
BAU,8,2042,E5TRODSL,16.47126127
BAU,8,2042,E5TROELE,0.16474442
BAU,8,2042,E5TROFOI,0.33213835
BAU,8,2042,E5TROGSL,33.3639355
BAU,8,2043,E5TRODSL,17.00693943
BAU,8,2043,E5TROELE,0.17518078
BAU,8,2043,E5TROFOI,0.3306
BAU,8,2043,E5TROGSL,34.13556
BAU,8,2044,E5TRODSL,17.55024495
BAU,8,2044,E5TROELE,0.18527422
BAU,8,2044,E5TROFOI,0.32843333
BAU,8,2044,E5TROGSL,34.910391499999996
BAU,8,2045,E5TRODSL,18.10400286
BAU,8,2045,E5TROELE,0.19510966999999999
BAU,8,2045,E5TROFOI,0.3258
BAU,8,2045,E5TROGSL,35.6857253
BAU,8,2046,E5TRODSL,18.71319157
BAU,8,2046,E5TROELE,0.20441562
BAU,8,2046,E5TROFOI,0.3233
BAU,8,2046,E5TROGSL,36.5441322
BAU,8,2047,E5TRODSL,19.341262099999998
BAU,8,2047,E5TROELE,0.21425573999999997
BAU,8,2047,E5TROFOI,0.3202
BAU,8,2047,E5TROGSL,37.4050119
BAU,8,2048,E5TRODSL,19.98235935
BAU,8,2048,E5TROELE,0.22411055
BAU,8,2048,E5TROFOI,0.3165
BAU,8,2048,E5TROGSL,38.2655701
BAU,8,2049,E5TRODSL,20.63431297
BAU,8,2049,E5TROELE,0.23290592000000002
BAU,8,2049,E5TROFOI,0.3121
BAU,8,2049,E5TROGSL,39.1288112
BAU,8,2050,E5TRODSL,21.29599695
BAU,8,2050,E5TROELE,0.24177829
BAU,8,2050,E5TROFOI,0.30696631
BAU,8,2050,E5TROGSL,39.995374399999996
BAU,8,2051,E5TRODSL,21.901481439999998
BAU,8,2051,E5TROELE,0.24048336
BAU,8,2051,E5TROFOI,0.31561004
BAU,8,2051,E5TROGSL,40.9517199
BAU,8,2052,E5TRODSL,22.523173829999998
BAU,8,2052,E5TROELE,0.23878805
BAU,8,2052,E5TROFOI,0.3244
BAU,8,2052,E5TROGSL,41.931276100000005
BAU,8,2053,E5TRODSL,23.16122993
BAU,8,2053,E5TROELE,0.23651802
