Strategy,Future.ID,Technology,Year,TotalCapacityAnnual
LTS,13,PPPVT,2054,2.79893
LTS,13,PPPVT,2055,2.82661
LTS,13,PPWNDON,2021,0.102489
LTS,13,PPWNDON,2022,0.102489
LTS,13,PPWNDON,2023,0.102489
LTS,13,PPWNDON,2024,0.102489
LTS,13,PPWNDON,2025,0.162489
LTS,13,PPWNDON,2026,0.222489
LTS,13,PPWNDON,2027,0.282489
LTS,13,PPWNDON,2028,0.303489
LTS,13,PPWNDON,2029,0.303489
LTS,13,PPWNDON,2030,0.303489
LTS,13,PPWNDON,2031,0.316168
LTS,13,PPWNDON,2032,0.373168
LTS,13,PPWNDON,2033,0.402015
LTS,13,PPWNDON,2034,0.445986
LTS,13,PPWNDON,2035,0.488909
LTS,13,PPWNDON,2036,0.531832
LTS,13,PPWNDON,2037,0.574756
LTS,13,PPWNDON,2038,0.617679
LTS,13,PPWNDON,2039,0.677679
LTS,13,PPWNDON,2040,0.677679
LTS,13,PPWNDON,2041,0.67719
LTS,13,PPWNDON,2042,0.67719
LTS,13,PPWNDON,2043,0.67719
LTS,13,PPWNDON,2044,0.67719
LTS,13,PPWNDON,2045,0.652165
LTS,13,PPWNDON,2046,0.657096
LTS,13,PPWNDON,2047,0.662016
LTS,13,PPWNDON,2048,0.666947
LTS,13,PPWNDON,2049,0.671868
LTS,13,PPWNDON,2050,0.676799
LTS,13,PPWNDON,2051,0.68173
LTS,13,PPWNDON,2052,0.68665
LTS,13,PPWNDON,2053,0.691581
LTS,13,PPWNDON,2054,0.696502
LTS,13,PPWNDON,2055,0.701433
LTS,14,PPPVT,2021,0.0573256
LTS,14,PPPVT,2022,0.0573256
LTS,14,PPPVT,2023,0.0573256
LTS,14,PPPVT,2024,0.0594175
LTS,14,PPPVT,2025,0.155533
LTS,14,PPPVT,2026,0.251962
LTS,14,PPPVT,2027,0.45312
LTS,14,PPPVT,2028,0.54312
LTS,14,PPPVT,2029,0.63312
LTS,14,PPPVT,2030,0.72312
LTS,14,PPPVT,2031,0.81312
LTS,14,PPPVT,2032,0.90312
LTS,14,PPPVT,2033,0.93712
LTS,14,PPPVT,2034,0.93712
LTS,14,PPPVT,2035,0.93712
LTS,14,PPPVT,2036,1.02112
LTS,14,PPPVT,2037,1.11112
LTS,14,PPPVT,2038,1.18112
LTS,14,PPPVT,2039,1.27112
LTS,14,PPPVT,2040,1.32328
LTS,14,PPPVT,2041,1.35649
LTS,14,PPPVT,2042,1.39142
LTS,14,PPPVT,2043,1.42052
LTS,14,PPPVT,2044,1.4518
LTS,14,PPPVT,2045,1.50738
LTS,14,PPPVT,2046,1.53594
LTS,14,PPPVT,2047,1.56366
LTS,14,PPPVT,2048,1.59044
LTS,14,PPPVT,2049,1.61034
LTS,14,PPPVT,2050,1.63643
LTS,14,PPPVT,2051,1.65616
LTS,14,PPPVT,2052,1.67412
LTS,14,PPPVT,2053,1.69247
LTS,14,PPPVT,2054,1.71106
LTS,14,PPPVT,2055,1.72426
LTS,14,PPWNDON,2021,0.102489
LTS,14,PPWNDON,2022,0.102489
LTS,14,PPWNDON,2023,0.102489
LTS,14,PPWNDON,2024,0.102489
LTS,14,PPWNDON,2025,0.162489
LTS,14,PPWNDON,2026,0.222489
LTS,14,PPWNDON,2027,0.282489
LTS,14,PPWNDON,2028,0.303489
LTS,14,PPWNDON,2029,0.303489
LTS,14,PPWNDON,2030,0.303489
LTS,14,PPWNDON,2031,0.316168
LTS,14,PPWNDON,2032,0.373168
LTS,14,PPWNDON,2033,0.402015
LTS,14,PPWNDON,2034,0.445986
LTS,14,PPWNDON,2035,0.488909
LTS,14,PPWNDON,2036,0.531832
LTS,14,PPWNDON,2037,0.574756
LTS,14,PPWNDON,2038,0.617679
LTS,14,PPWNDON,2039,0.677679
LTS,14,PPWNDON,2040,0.677679
LTS,14,PPWNDON,2041,0.67719
LTS,14,PPWNDON,2042,0.67719
LTS,14,PPWNDON,2043,0.67719
LTS,14,PPWNDON,2044,0.67719
LTS,14,PPWNDON,2045,0.652165
LTS,14,PPWNDON,2046,0.657096
LTS,14,PPWNDON,2047,0.662016
LTS,14,PPWNDON,2048,0.666947
LTS,14,PPWNDON,2049,0.671868
LTS,14,PPWNDON,2050,0.676799
LTS,14,PPWNDON,2051,0.68173
LTS,14,PPWNDON,2052,0.68665
LTS,14,PPWNDON,2053,0.691581
LTS,14,PPWNDON,2054,0.696502
LTS,14,PPWNDON,2055,0.701433
LTS,15,PPPVT,2021,0.0573256
LTS,15,PPPVT,2022,0.0573256
LTS,15,PPPVT,2023,0.0573256
LTS,15,PPPVT,2024,0.0594175
LTS,15,PPPVT,2025,0.155533
LTS,15,PPPVT,2026,0.25208
LTS,15,PPPVT,2027,0.481558
LTS,15,PPPVT,2028,0.571558
LTS,15,PPPVT,2029,0.661558
LTS,15,PPPVT,2030,0.751558
LTS,15,PPPVT,2031,0.841558
LTS,15,PPPVT,2032,0.931558
LTS,15,PPPVT,2033,0.965558
LTS,15,PPPVT,2034,0.965558
LTS,15,PPPVT,2035,0.972832
LTS,15,PPPVT,2036,1.12488
LTS,15,PPPVT,2037,1.28315
LTS,15,PPPVT,2038,1.43982
LTS,15,PPPVT,2039,1.58093
LTS,15,PPPVT,2040,1.7809
LTS,15,PPPVT,2041,1.8486
LTS,15,PPPVT,2042,1.9162
LTS,15,PPPVT,2043,1.98111
LTS,15,PPPVT,2044,2.04648
LTS,15,PPPVT,2045,2.13774
LTS,15,PPPVT,2046,2.20201
LTS,15,PPPVT,2047,2.2651
LTS,15,PPPVT,2048,2.32796
LTS,15,PPPVT,2049,2.39034
LTS,15,PPPVT,2050,2.44838
LTS,15,PPPVT,2051,2.46395
LTS,15,PPPVT,2052,2.47963
LTS,15,PPPVT,2053,2.49535
LTS,15,PPPVT,2054,2.51106
LTS,15,PPPVT,2055,2.52108
LTS,15,PPWNDON,2021,0.102489
LTS,15,PPWNDON,2022,0.102489
LTS,15,PPWNDON,2023,0.102489
LTS,15,PPWNDON,2024,0.102489
LTS,15,PPWNDON,2025,0.162489
LTS,15,PPWNDON,2026,0.222489
LTS,15,PPWNDON,2027,0.282489
LTS,15,PPWNDON,2028,0.303489
LTS,15,PPWNDON,2029,0.303489
LTS,15,PPWNDON,2030,0.303489
LTS,15,PPWNDON,2031,0.316168
LTS,15,PPWNDON,2032,0.373168
LTS,15,PPWNDON,2033,0.402015
LTS,15,PPWNDON,2034,0.445986
LTS,15,PPWNDON,2035,0.488909
LTS,15,PPWNDON,2036,0.531832
LTS,15,PPWNDON,2037,0.574756
LTS,15,PPWNDON,2038,0.617679
LTS,15,PPWNDON,2039,0.677679
LTS,15,PPWNDON,2040,0.677679
LTS,15,PPWNDON,2041,0.67719
LTS,15,PPWNDON,2042,0.67719
LTS,15,PPWNDON,2043,0.67719
LTS,15,PPWNDON,2044,0.67719
LTS,15,PPWNDON,2045,0.652165
LTS,15,PPWNDON,2046,0.657096
LTS,15,PPWNDON,2047,0.662016
LTS,15,PPWNDON,2048,0.666947
LTS,15,PPWNDON,2049,0.671868
LTS,15,PPWNDON,2050,0.676799
LTS,15,PPWNDON,2051,0.68173
LTS,15,PPWNDON,2052,0.68665
LTS,15,PPWNDON,2053,0.691581
LTS,15,PPWNDON,2054,0.696502
LTS,15,PPWNDON,2055,0.701433
LTS,16,PPPVT,2021,0.0573256
LTS,16,PPPVT,2022,0.0573256
LTS,16,PPPVT,2023,0.0573256
LTS,16,PPPVT,2024,0.0594175
LTS,16,PPPVT,2025,0.155533
LTS,16,PPPVT,2026,0.251791
LTS,16,PPPVT,2027,0.441598
LTS,16,PPPVT,2028,0.531598
LTS,16,PPPVT,2029,0.621598
LTS,16,PPPVT,2030,0.711598
LTS,16,PPPVT,2031,0.801598
LTS,16,PPPVT,2032,0.891598
LTS,16,PPPVT,2033,0.925598
LTS,16,PPPVT,2034,0.925598
LTS,16,PPPVT,2035,0.925598
LTS,16,PPPVT,2036,1.0096
LTS,16,PPPVT,2037,1.0996
LTS,16,PPPVT,2038,1.1696
LTS,16,PPPVT,2039,1.2596
LTS,16,PPPVT,2040,1.2826
LTS,16,PPPVT,2041,1.31527
LTS,16,PPPVT,2042,1.31527
LTS,16,PPPVT,2043,1.31527
LTS,16,PPPVT,2044,1.31318
LTS,16,PPPVT,2045,1.21707
LTS,16,PPPVT,2046,1.20789
LTS,16,PPPVT,2047,1.20789
LTS,16,PPPVT,2048,1.20789
LTS,16,PPPVT,2049,1.20789
LTS,16,PPPVT,2050,1.20789
LTS,16,PPPVT,2051,1.20789
LTS,16,PPPVT,2052,1.20927
LTS,16,PPPVT,2053,1.22654
LTS,16,PPPVT,2054,1.24426
LTS,16,PPPVT,2055,1.25562
LTS,16,PPWNDON,2021,0.102489
LTS,16,PPWNDON,2022,0.102489
LTS,16,PPWNDON,2023,0.102489
LTS,16,PPWNDON,2024,0.102489
LTS,16,PPWNDON,2025,0.162489
LTS,16,PPWNDON,2026,0.222489
LTS,16,PPWNDON,2027,0.282489
LTS,16,PPWNDON,2028,0.303489
LTS,16,PPWNDON,2029,0.303489
LTS,16,PPWNDON,2030,0.303489
LTS,16,PPWNDON,2031,0.316168
LTS,16,PPWNDON,2032,0.373168
LTS,16,PPWNDON,2033,0.402015
LTS,16,PPWNDON,2034,0.445986
LTS,16,PPWNDON,2035,0.488909
LTS,16,PPWNDON,2036,0.531832
LTS,16,PPWNDON,2037,0.574756
LTS,16,PPWNDON,2038,0.617679
LTS,16,PPWNDON,2039,0.677679
LTS,16,PPWNDON,2040,0.677679
LTS,16,PPWNDON,2041,0.67719
LTS,16,PPWNDON,2042,0.67719
LTS,16,PPWNDON,2043,0.67719
LTS,16,PPWNDON,2044,0.67719
LTS,16,PPWNDON,2045,0.652165
LTS,16,PPWNDON,2046,0.657096
LTS,16,PPWNDON,2047,0.662016
LTS,16,PPWNDON,2048,0.666947
LTS,16,PPWNDON,2049,0.671868
LTS,16,PPWNDON,2050,0.676799
LTS,16,PPWNDON,2051,0.68173
LTS,16,PPWNDON,2052,0.68665
LTS,16,PPWNDON,2053,0.691581
LTS,16,PPWNDON,2054,0.696502
LTS,16,PPWNDON,2055,0.701433
LTS,17,PPPVT,2021,0.0573256
LTS,17,PPPVT,2022,0.0573256
LTS,17,PPPVT,2023,0.0573256
LTS,17,PPPVT,2024,0.0594175
LTS,17,PPPVT,2025,0.155533
LTS,17,PPPVT,2026,0.250862
LTS,17,PPPVT,2027,0.43672
LTS,17,PPPVT,2028,0.52672
LTS,17,PPPVT,2029,0.61672
LTS,17,PPPVT,2030,0.70672
LTS,17,PPPVT,2031,0.79672
LTS,17,PPPVT,2032,0.88672
LTS,17,PPPVT,2033,0.92072
LTS,17,PPPVT,2034,0.92072
LTS,17,PPPVT,2035,0.92072
LTS,17,PPPVT,2036,1.00472
LTS,17,PPPVT,2037,1.09472
LTS,17,PPPVT,2038,1.16472
LTS,17,PPPVT,2039,1.25472
LTS,17,PPPVT,2040,1.27772
LTS,17,PPPVT,2041,1.31039
LTS,17,PPPVT,2042,1.31039
LTS,17,PPPVT,2043,1.31039
LTS,17,PPPVT,2044,1.3083
LTS,17,PPPVT,2045,1.21219
LTS,17,PPPVT,2046,1.20789
LTS,17,PPPVT,2047,1.20789
LTS,17,PPPVT,2048,1.20789
LTS,17,PPPVT,2049,1.20789
LTS,17,PPPVT,2050,1.20789
LTS,17,PPPVT,2051,1.20789
LTS,17,PPPVT,2052,1.20789
LTS,17,PPPVT,2053,1.20789
LTS,17,PPPVT,2054,1.20789
LTS,17,PPPVT,2055,1.20789
LTS,17,PPWNDON,2021,0.102489
LTS,17,PPWNDON,2022,0.102489
LTS,17,PPWNDON,2023,0.102489
LTS,17,PPWNDON,2024,0.102489
LTS,17,PPWNDON,2025,0.162489
LTS,17,PPWNDON,2026,0.222489
LTS,17,PPWNDON,2027,0.282489
LTS,17,PPWNDON,2028,0.303489
LTS,17,PPWNDON,2029,0.303489
LTS,17,PPWNDON,2030,0.303489
LTS,17,PPWNDON,2031,0.316168
LTS,17,PPWNDON,2032,0.373168
LTS,17,PPWNDON,2033,0.402015
LTS,17,PPWNDON,2034,0.445986
LTS,17,PPWNDON,2035,0.488909
LTS,17,PPWNDON,2036,0.531832
LTS,17,PPWNDON,2037,0.574756
LTS,17,PPWNDON,2038,0.617679
LTS,17,PPWNDON,2039,0.677679
LTS,17,PPWNDON,2040,0.677679
LTS,17,PPWNDON,2041,0.67719
LTS,17,PPWNDON,2042,0.67719
LTS,17,PPWNDON,2043,0.67719
LTS,17,PPWNDON,2044,0.67719
LTS,17,PPWNDON,2045,0.652165
LTS,17,PPWNDON,2046,0.657096
LTS,17,PPWNDON,2047,0.662016
LTS,17,PPWNDON,2048,0.666947
LTS,17,PPWNDON,2049,0.671868
LTS,17,PPWNDON,2050,0.676799
LTS,17,PPWNDON,2051,0.68173
LTS,17,PPWNDON,2052,0.68665
LTS,17,PPWNDON,2053,0.691581
LTS,17,PPWNDON,2054,0.696502
LTS,17,PPWNDON,2055,0.701433
LTS,18,PPPVT,2021,0.0573256
LTS,18,PPPVT,2022,0.0573256
LTS,18,PPPVT,2023,0.0573256
LTS,18,PPPVT,2024,0.0594175
LTS,18,PPPVT,2025,0.155533
LTS,18,PPPVT,2026,0.250808
LTS,18,PPPVT,2027,0.495413
LTS,18,PPPVT,2028,0.585413
LTS,18,PPPVT,2029,0.675413
LTS,18,PPPVT,2030,0.765413
LTS,18,PPPVT,2031,0.855413
LTS,18,PPPVT,2032,0.945413
LTS,18,PPPVT,2033,0.979413
LTS,18,PPPVT,2034,0.979413
LTS,18,PPPVT,2035,1.12285
LTS,18,PPPVT,2036,1.30147
LTS,18,PPPVT,2037,1.48071
LTS,18,PPPVT,2038,1.65866
LTS,18,PPPVT,2039,1.82161
LTS,18,PPPVT,2040,2.04392
LTS,18,PPPVT,2041,2.13479
LTS,18,PPPVT,2042,2.22612
LTS,18,PPPVT,2043,2.31511
LTS,18,PPPVT,2044,2.40503
LTS,18,PPPVT,2045,2.52139
LTS,18,PPPVT,2046,2.61083
LTS,18,PPPVT,2047,2.70064
LTS,18,PPPVT,2048,2.79005
LTS,18,PPPVT,2049,2.87939
LTS,18,PPPVT,2050,2.96483
LTS,18,PPPVT,2051,2.9847
LTS,18,PPPVT,2052,3.00324
LTS,18,PPPVT,2053,3.02176
LTS,18,PPPVT,2054,3.04024
LTS,18,PPPVT,2055,3.05313
LTS,18,PPWNDON,2021,0.102489
LTS,18,PPWNDON,2022,0.102489
LTS,18,PPWNDON,2023,0.102489
LTS,18,PPWNDON,2024,0.102489
LTS,18,PPWNDON,2025,0.162489
LTS,18,PPWNDON,2026,0.222489
LTS,18,PPWNDON,2027,0.282489
LTS,18,PPWNDON,2028,0.303489
LTS,18,PPWNDON,2029,0.303489
LTS,18,PPWNDON,2030,0.303489
LTS,18,PPWNDON,2031,0.316168
LTS,18,PPWNDON,2032,0.373168
LTS,18,PPWNDON,2033,0.402015
LTS,18,PPWNDON,2034,0.445986
LTS,18,PPWNDON,2035,0.488909
LTS,18,PPWNDON,2036,0.531832
LTS,18,PPWNDON,2037,0.574756
LTS,18,PPWNDON,2038,0.617679
LTS,18,PPWNDON,2039,0.677679
LTS,18,PPWNDON,2040,0.677679
LTS,18,PPWNDON,2041,0.67719
LTS,18,PPWNDON,2042,0.67719
LTS,18,PPWNDON,2043,0.67719
LTS,18,PPWNDON,2044,0.67719
LTS,18,PPWNDON,2045,0.652165
LTS,18,PPWNDON,2046,0.657096
LTS,18,PPWNDON,2047,0.662016
LTS,18,PPWNDON,2048,0.666947
LTS,18,PPWNDON,2049,0.671868
LTS,18,PPWNDON,2050,0.676799
LTS,18,PPWNDON,2051,0.68173
LTS,18,PPWNDON,2052,0.68665
LTS,18,PPWNDON,2053,0.691581
LTS,18,PPWNDON,2054,0.696502
LTS,18,PPWNDON,2055,0.701433
LTS,19,PPPVT,2021,0.0573256
LTS,19,PPPVT,2022,0.0573256
LTS,19,PPPVT,2023,0.0573256
LTS,19,PPPVT,2024,0.0594175
LTS,19,PPPVT,2025,0.155533
LTS,19,PPPVT,2026,0.251204
LTS,19,PPPVT,2027,0.449919
LTS,19,PPPVT,2028,0.539919
LTS,19,PPPVT,2029,0.629919
LTS,19,PPPVT,2030,0.719919
LTS,19,PPPVT,2031,0.809919
LTS,19,PPPVT,2032,0.899919
LTS,19,PPPVT,2033,0.933919
LTS,19,PPPVT,2034,0.933919
LTS,19,PPPVT,2035,0.933919
LTS,19,PPPVT,2036,1.01792
LTS,19,PPPVT,2037,1.10792
LTS,19,PPPVT,2038,1.17792
LTS,19,PPPVT,2039,1.26792
LTS,19,PPPVT,2040,1.29092
LTS,19,PPPVT,2041,1.32359
LTS,19,PPPVT,2042,1.32359
LTS,19,PPPVT,2043,1.32359
LTS,19,PPPVT,2044,1.3215
LTS,19,PPPVT,2045,1.26749
LTS,19,PPPVT,2046,1.27061
LTS,19,PPPVT,2047,1.2719
LTS,19,PPPVT,2048,1.2711
LTS,19,PPPVT,2049,1.2685
LTS,19,PPPVT,2050,1.26418
LTS,19,PPPVT,2051,1.2635
LTS,19,PPPVT,2052,1.2661
LTS,19,PPPVT,2053,1.26841
LTS,19,PPPVT,2054,1.27053
LTS,19,PPPVT,2055,1.27248
LTS,19,PPWNDON,2021,0.102489
LTS,19,PPWNDON,2022,0.102489
LTS,19,PPWNDON,2023,0.102489
LTS,19,PPWNDON,2024,0.102489
LTS,19,PPWNDON,2025,0.162489
LTS,19,PPWNDON,2026,0.222489
LTS,19,PPWNDON,2027,0.282489
LTS,19,PPWNDON,2028,0.303489
LTS,19,PPWNDON,2029,0.303489
LTS,19,PPWNDON,2030,0.303489
LTS,19,PPWNDON,2031,0.316168
LTS,19,PPWNDON,2032,0.373168
LTS,19,PPWNDON,2033,0.402015
LTS,19,PPWNDON,2034,0.445986
LTS,19,PPWNDON,2035,0.488909
LTS,19,PPWNDON,2036,0.531832
LTS,19,PPWNDON,2037,0.574756
LTS,19,PPWNDON,2038,0.617679
LTS,19,PPWNDON,2039,0.677679
LTS,19,PPWNDON,2040,0.677679
LTS,19,PPWNDON,2041,0.67719
LTS,19,PPWNDON,2042,0.67719
LTS,19,PPWNDON,2043,0.67719
LTS,19,PPWNDON,2044,0.67719
LTS,19,PPWNDON,2045,0.652165
LTS,19,PPWNDON,2046,0.657096
LTS,19,PPWNDON,2047,0.662016
LTS,19,PPWNDON,2048,0.666947
LTS,19,PPWNDON,2049,0.671868
LTS,19,PPWNDON,2050,0.676799
LTS,19,PPWNDON,2051,0.68173
LTS,19,PPWNDON,2052,0.68665
LTS,19,PPWNDON,2053,0.691581
LTS,19,PPWNDON,2054,0.696502
LTS,19,PPWNDON,2055,0.701433
LTS,20,PPPVT,2021,0.0573256
LTS,20,PPPVT,2022,0.0573256
LTS,20,PPPVT,2023,0.0573256
LTS,20,PPPVT,2024,0.0594175
LTS,20,PPPVT,2025,0.155533
LTS,20,PPPVT,2026,0.251802
LTS,20,PPPVT,2027,0.456769
LTS,20,PPPVT,2028,0.546769
LTS,20,PPPVT,2029,0.636769
LTS,20,PPPVT,2030,0.726769
LTS,20,PPPVT,2031,0.816769
LTS,20,PPPVT,2032,0.906769
LTS,20,PPPVT,2033,0.940769
LTS,20,PPPVT,2034,0.940769
LTS,20,PPPVT,2035,0.940769
LTS,20,PPPVT,2036,1.02477
LTS,20,PPPVT,2037,1.11477
LTS,20,PPPVT,2038,1.18477
LTS,20,PPPVT,2039,1.27477
LTS,20,PPPVT,2040,1.32999
LTS,20,PPPVT,2041,1.36266
LTS,20,PPPVT,2042,1.38709
LTS,20,PPPVT,2043,1.41064
LTS,20,PPPVT,2044,1.43479
LTS,20,PPPVT,2045,1.48264
LTS,20,PPPVT,2046,1.4951
LTS,20,PPPVT,2047,1.51281
LTS,20,PPPVT,2048,1.52897
LTS,20,PPPVT,2049,1.54362
LTS,20,PPPVT,2050,1.55695
LTS,20,PPPVT,2051,1.56596
LTS,20,PPPVT,2052,1.57462
LTS,20,PPPVT,2053,1.58325
LTS,20,PPPVT,2054,1.59181
LTS,20,PPPVT,2055,1.59886
LTS,20,PPWNDON,2021,0.102489
LTS,20,PPWNDON,2022,0.102489
LTS,20,PPWNDON,2023,0.102489
LTS,20,PPWNDON,2024,0.102489
LTS,20,PPWNDON,2025,0.162489
LTS,20,PPWNDON,2026,0.222489
LTS,20,PPWNDON,2027,0.282489
LTS,20,PPWNDON,2028,0.303489
LTS,20,PPWNDON,2029,0.303489
LTS,20,PPWNDON,2030,0.303489
LTS,20,PPWNDON,2031,0.316168
LTS,20,PPWNDON,2032,0.373168
LTS,20,PPWNDON,2033,0.402015
LTS,20,PPWNDON,2034,0.445986
LTS,20,PPWNDON,2035,0.488909
LTS,20,PPWNDON,2036,0.531832
LTS,20,PPWNDON,2037,0.574756
LTS,20,PPWNDON,2038,0.617679
LTS,20,PPWNDON,2039,0.677679
LTS,20,PPWNDON,2040,0.677679
LTS,20,PPWNDON,2041,0.67719
LTS,20,PPWNDON,2042,0.67719
LTS,20,PPWNDON,2043,0.67719
LTS,20,PPWNDON,2044,0.67719
LTS,20,PPWNDON,2045,0.652165
LTS,20,PPWNDON,2046,0.657096
LTS,20,PPWNDON,2047,0.662016
LTS,20,PPWNDON,2048,0.666947
LTS,20,PPWNDON,2049,0.671868
LTS,20,PPWNDON,2050,0.676799
LTS,20,PPWNDON,2051,0.68173
LTS,20,PPWNDON,2052,0.68665
LTS,20,PPWNDON,2053,0.691581
LTS,20,PPWNDON,2054,0.696502
LTS,20,PPWNDON,2055,0.701433
LTS,21,PPPVT,2021,0.0573256
LTS,21,PPPVT,2022,0.0573256
LTS,21,PPPVT,2023,0.0573256
LTS,21,PPPVT,2024,0.0594175
LTS,21,PPPVT,2025,0.155533
LTS,21,PPPVT,2026,0.251674
LTS,21,PPPVT,2027,0.486343
LTS,21,PPPVT,2028,0.576343
LTS,21,PPPVT,2029,0.666343
LTS,21,PPPVT,2030,0.756343
LTS,21,PPPVT,2031,0.846343
LTS,21,PPPVT,2032,0.936343
LTS,21,PPPVT,2033,0.970343
LTS,21,PPPVT,2034,0.970343
LTS,21,PPPVT,2035,1.02246
LTS,21,PPPVT,2036,1.18828
LTS,21,PPPVT,2037,1.35427
LTS,21,PPPVT,2038,1.51995
LTS,21,PPPVT,2039,1.66803
LTS,21,PPPVT,2040,1.87623
LTS,21,PPPVT,2041,1.95261
LTS,21,PPPVT,2042,2.02916
LTS,21,PPPVT,2043,2.10304
LTS,21,PPPVT,2044,2.17764
LTS,21,PPPVT,2045,2.27833
LTS,21,PPPVT,2046,2.35242
LTS,21,PPPVT,2047,2.42546
LTS,21,PPPVT,2048,2.49832
LTS,21,PPPVT,2049,2.57104
LTS,21,PPPVT,2050,2.63951
LTS,21,PPPVT,2051,2.65702
LTS,21,PPPVT,2052,2.67423
LTS,21,PPPVT,2053,2.69158
LTS,21,PPPVT,2054,2.7088
LTS,21,PPPVT,2055,2.72618
LTS,21,PPWNDON,2021,0.102489
LTS,21,PPWNDON,2022,0.102489
LTS,21,PPWNDON,2023,0.102489
LTS,21,PPWNDON,2024,0.102489
LTS,21,PPWNDON,2025,0.162489
LTS,21,PPWNDON,2026,0.222489
LTS,21,PPWNDON,2027,0.282489
LTS,21,PPWNDON,2028,0.303489
LTS,21,PPWNDON,2029,0.303489
LTS,21,PPWNDON,2030,0.303489
LTS,21,PPWNDON,2031,0.316168
LTS,21,PPWNDON,2032,0.373168
LTS,21,PPWNDON,2033,0.402015
LTS,21,PPWNDON,2034,0.445986
LTS,21,PPWNDON,2035,0.488909
LTS,21,PPWNDON,2036,0.531832
LTS,21,PPWNDON,2037,0.574756
LTS,21,PPWNDON,2038,0.617679
LTS,21,PPWNDON,2039,0.677679
LTS,21,PPWNDON,2040,0.677679
LTS,21,PPWNDON,2041,0.67719
LTS,21,PPWNDON,2042,0.67719
LTS,21,PPWNDON,2043,0.67719
LTS,21,PPWNDON,2044,0.67719
LTS,21,PPWNDON,2045,0.652165
LTS,21,PPWNDON,2046,0.657096
LTS,21,PPWNDON,2047,0.662016
LTS,21,PPWNDON,2048,0.666947
LTS,21,PPWNDON,2049,0.671868
LTS,21,PPWNDON,2050,0.676799
LTS,21,PPWNDON,2051,0.68173
LTS,21,PPWNDON,2052,0.68665
LTS,21,PPWNDON,2053,0.691581
LTS,21,PPWNDON,2054,0.696502
LTS,21,PPWNDON,2055,0.701433
LTS,22,PPPVT,2021,0.0573256
LTS,22,PPPVT,2022,0.0573256
LTS,22,PPPVT,2023,0.0573256
LTS,22,PPPVT,2024,0.0594175
LTS,22,PPPVT,2025,0.155533
LTS,22,PPPVT,2026,0.250851
LTS,22,PPPVT,2027,0.475822
LTS,22,PPPVT,2028,0.565822
LTS,22,PPPVT,2029,0.655822
LTS,22,PPPVT,2030,0.745822
LTS,22,PPPVT,2031,0.835822
LTS,22,PPPVT,2032,0.925822
LTS,22,PPPVT,2033,0.959822
LTS,22,PPPVT,2034,0.959822
LTS,22,PPPVT,2035,0.959822
LTS,22,PPPVT,2036,1.06375
LTS,22,PPPVT,2037,1.21542
LTS,22,PPPVT,2038,1.36453
LTS,22,PPPVT,2039,1.49763
LTS,22,PPPVT,2040,1.68915
LTS,22,PPPVT,2041,1.74792
LTS,22,PPPVT,2042,1.80438
LTS,22,PPPVT,2043,1.85976
LTS,22,PPPVT,2044,1.91481
LTS,22,PPPVT,2045,1.9955
LTS,22,PPPVT,2046,2.04865
LTS,22,PPPVT,2047,2.10019
LTS,22,PPPVT,2048,2.151
LTS,22,PPPVT,2049,2.201
LTS,22,PPPVT,2050,2.24624
LTS,22,PPPVT,2051,2.25934
LTS,22,PPPVT,2052,2.26855
LTS,22,PPPVT,2053,2.27749
LTS,22,PPPVT,2054,2.28625
LTS,22,PPPVT,2055,2.29496
LTS,22,PPWNDON,2021,0.102489
LTS,22,PPWNDON,2022,0.102489
LTS,22,PPWNDON,2023,0.102489
LTS,22,PPWNDON,2024,0.102489
LTS,22,PPWNDON,2025,0.162489
LTS,22,PPWNDON,2026,0.222489
LTS,22,PPWNDON,2027,0.282489
LTS,22,PPWNDON,2028,0.303489
LTS,22,PPWNDON,2029,0.303489
LTS,22,PPWNDON,2030,0.303489
LTS,22,PPWNDON,2031,0.316168
LTS,22,PPWNDON,2032,0.373168
LTS,22,PPWNDON,2033,0.402015
LTS,22,PPWNDON,2034,0.445986
LTS,22,PPWNDON,2035,0.488909
LTS,22,PPWNDON,2036,0.531832
LTS,22,PPWNDON,2037,0.574756
LTS,22,PPWNDON,2038,0.617679
LTS,22,PPWNDON,2039,0.677679
LTS,22,PPWNDON,2040,0.677679
LTS,22,PPWNDON,2041,0.67719
LTS,22,PPWNDON,2042,0.67719
LTS,22,PPWNDON,2043,0.67719
LTS,22,PPWNDON,2044,0.67719
LTS,22,PPWNDON,2045,0.652165
LTS,22,PPWNDON,2046,0.657096
LTS,22,PPWNDON,2047,0.662016
LTS,22,PPWNDON,2048,0.666947
LTS,22,PPWNDON,2049,0.671868
LTS,22,PPWNDON,2050,0.676799
LTS,22,PPWNDON,2051,0.68173
LTS,22,PPWNDON,2052,0.68665
LTS,22,PPWNDON,2053,0.691581
LTS,22,PPWNDON,2054,0.696502
LTS,22,PPWNDON,2055,0.701433
LTS,23,PPPVT,2021,0.0573256
LTS,23,PPPVT,2022,0.0573256
LTS,23,PPPVT,2023,0.0573256
LTS,23,PPPVT,2024,0.0594175
LTS,23,PPPVT,2025,0.155533
LTS,23,PPPVT,2026,0.25099
LTS,23,PPPVT,2027,0.496273
LTS,23,PPPVT,2028,0.586273
LTS,23,PPPVT,2029,0.676273
LTS,23,PPPVT,2030,0.766273
LTS,23,PPPVT,2031,0.856273
LTS,23,PPPVT,2032,0.946273
