Strategy,Future.ID,Technology,Year,UseByTechnology
BAU,34,T4DSL_HEA,2025,8.8567989
BAU,34,T4DSL_HEA,2026,8.9427007
BAU,34,T4DSL_HEA,2027,8.8489282
BAU,34,T4DSL_HEA,2028,8.8393663
BAU,34,T4DSL_HEA,2029,8.826882
BAU,34,T4DSL_HEA,2030,8.8096485
BAU,34,T4DSL_HEA,2031,8.8063127
BAU,34,T4DSL_HEA,2032,8.798166
BAU,34,T4DSL_HEA,2033,8.7851369
BAU,34,T4DSL_HEA,2034,8.7681929
BAU,34,T4DSL_HEA,2035,8.7466472
BAU,34,T4DSL_HEA,2036,8.755488
BAU,34,T4DSL_HEA,2037,8.7594734
BAU,34,T4DSL_HEA,2038,8.75689
BAU,34,T4DSL_HEA,2039,8.7502075
BAU,34,T4DSL_HEA,2040,8.7377228
BAU,34,T4DSL_HEA,2041,8.9002473
BAU,34,T4DSL_HEA,2042,9.0585236
BAU,34,T4DSL_HEA,2043,9.2148946
BAU,34,T4DSL_HEA,2044,9.3693499
BAU,34,T4DSL_HEA,2045,9.5213082
BAU,34,T4DSL_HEA,2046,9.6916037
BAU,34,T4DSL_HEA,2047,9.8587507
BAU,34,T4DSL_HEA,2048,10.023715
BAU,34,T4DSL_HEA,2049,10.185928
BAU,34,T4DSL_HEA,2050,10.344836
BAU,34,T4DSL_HEA,2051,10.446497
BAU,34,T4DSL_HEA,2052,10.549922
BAU,34,T4DSL_HEA,2053,10.652866
BAU,34,T4DSL_HEA,2054,10.755837
BAU,34,T4DSL_HEA,2055,10.859869
BAU,34,T4DSL_LIG,2021,0.92409296
BAU,34,T4DSL_LIG,2022,0.999635
BAU,34,T4DSL_LIG,2023,1.0459347
BAU,34,T4DSL_LIG,2024,1.0667182
BAU,34,T4DSL_LIG,2025,1.0871463
BAU,34,T4DSL_LIG,2026,1.1195637
BAU,34,T4DSL_LIG,2027,1.1503739
BAU,34,T4DSL_LIG,2028,1.1718562
BAU,34,T4DSL_LIG,2029,1.193712
BAU,34,T4DSL_LIG,2030,1.215243
BAU,34,T4DSL_LIG,2031,1.2390767
BAU,34,T4DSL_LIG,2032,1.2623287
BAU,34,T4DSL_LIG,2033,1.2859675
BAU,34,T4DSL_LIG,2034,1.309072
BAU,34,T4DSL_LIG,2035,1.3316188
BAU,34,T4DSL_LIG,2036,1.3596413
BAU,34,T4DSL_LIG,2037,1.3874277
BAU,34,T4DSL_LIG,2038,1.4152669
BAU,34,T4DSL_LIG,2039,1.4424043
BAU,34,T4DSL_LIG,2040,1.469323
BAU,34,T4DSL_LIG,2041,1.4764869
BAU,34,T4DSL_LIG,2042,1.4827512
BAU,34,T4DSL_LIG,2043,1.4881832
BAU,34,T4DSL_LIG,2044,1.4925155
BAU,34,T4DSL_LIG,2045,1.4961646
BAU,34,T4DSL_LIG,2046,1.5027808
BAU,34,T4DSL_LIG,2047,1.5080365
BAU,34,T4DSL_LIG,2048,1.512544
BAU,34,T4DSL_LIG,2049,1.5158522
BAU,34,T4DSL_LIG,2050,1.5184986
BAU,34,T4DSL_LIG,2051,1.5335299
BAU,34,T4DSL_LIG,2052,1.5485659
BAU,34,T4DSL_LIG,2053,1.5635835
BAU,34,T4DSL_LIG,2054,1.5792728
BAU,34,T4DSL_LIG,2055,1.5943248
BAU,34,T4DSL_PRI,2021,0.41189148
BAU,34,T4DSL_PRI,2022,0.44540496
BAU,34,T4DSL_PRI,2023,0.46594548
BAU,34,T4DSL_PRI,2024,0.47531484
BAU,34,T4DSL_PRI,2025,0.48432384
BAU,34,T4DSL_PRI,2026,0.52576524
BAU,34,T4DSL_PRI,2027,0.5680957
BAU,34,T4DSL_PRI,2028,0.60992017
BAU,34,T4DSL_PRI,2029,0.65127161
BAU,34,T4DSL_PRI,2030,0.69848079
BAU,34,T4DSL_PRI,2031,0.74723515
BAU,34,T4DSL_PRI,2032,0.7946873
BAU,34,T4DSL_PRI,2033,0.84401384
BAU,34,T4DSL_PRI,2034,0.89791128
BAU,34,T4DSL_PRI,2035,0.9531786
BAU,34,T4DSL_PRI,2036,1.0456323
BAU,34,T4DSL_PRI,2037,1.120362
BAU,34,T4DSL_PRI,2038,1.1843586
BAU,34,T4DSL_PRI,2039,1.2495879
BAU,34,T4DSL_PRI,2040,1.315982
BAU,34,T4DSL_PRI,2041,1.335479
BAU,34,T4DSL_PRI,2042,1.3546168
BAU,34,T4DSL_PRI,2043,1.3731493
BAU,34,T4DSL_PRI,2044,1.3913676
BAU,34,T4DSL_PRI,2045,1.4095515
BAU,34,T4DSL_PRI,2046,1.433247
BAU,34,T4DSL_PRI,2047,1.4629457
BAU,34,T4DSL_PRI,2048,1.4924964
BAU,34,T4DSL_PRI,2049,1.5221607
BAU,34,T4DSL_PRI,2050,1.5517086
BAU,34,T4DSL_PRI,2051,1.5789046
BAU,34,T4DSL_PRI,2052,1.6071401
BAU,34,T4DSL_PRI,2053,1.6352569
BAU,34,T4DSL_PRI,2054,1.6638105
BAU,34,T4DSL_PRI,2055,1.6933357
BAU,34,T4DSL_PUB,2021,0.46112729
BAU,34,T4DSL_PUB,2022,0.49866753
BAU,34,T4DSL_PUB,2023,0.52223002
BAU,34,T4DSL_PUB,2024,0.5318943
BAU,34,T4DSL_PUB,2025,0.54257904
BAU,34,T4DSL_PUB,2026,0.55167296
BAU,34,T4DSL_PUB,2027,0.56417272
BAU,34,T4DSL_PUB,2028,0.57241791
BAU,34,T4DSL_PUB,2029,0.58024554
BAU,34,T4DSL_PUB,2030,0.5885417
BAU,34,T4DSL_PUB,2031,0.59759611
BAU,34,T4DSL_PUB,2032,0.6059386
BAU,34,T4DSL_PUB,2033,0.61554337
BAU,34,T4DSL_PUB,2034,0.62275396
BAU,34,T4DSL_PUB,2035,0.6316747
BAU,34,T4DSL_PUB,2036,0.64268766
BAU,34,T4DSL_PUB,2037,0.65347701
BAU,34,T4DSL_PUB,2038,0.66364952
BAU,34,T4DSL_PUB,2039,0.67442105
BAU,34,T4DSL_PUB,2040,0.68352542
BAU,34,T4DSL_PUB,2041,0.69428188
BAU,34,T4DSL_PUB,2042,0.70301119
BAU,34,T4DSL_PUB,2043,0.71294109
BAU,34,T4DSL_PUB,2044,0.72192252
BAU,34,T4DSL_PUB,2045,0.73151822
BAU,34,T4DSL_PUB,2046,0.7435698
BAU,34,T4DSL_PUB,2047,0.75765427
BAU,34,T4DSL_PUB,2048,0.77325672
BAU,34,T4DSL_PUB,2049,0.78931086
BAU,34,T4DSL_PUB,2050,0.8037929
BAU,34,T4DSL_PUB,2051,0.81879626
BAU,34,T4DSL_PUB,2052,0.83232191
BAU,34,T4DSL_PUB,2053,0.84792965
BAU,34,T4DSL_PUB,2054,0.86204631
BAU,34,T4DSL_PUB,2055,0.87591694
BAU,34,T4ELE_PRI,2026,0.005796
BAU,34,T4ELE_PRI,2027,0.0116529
BAU,34,T4ELE_PRI,2028,0.0177822
BAU,34,T4ELE_PRI,2029,0.02400474
BAU,34,T4ELE_PRI,2030,0.0306064
BAU,34,T4ELE_PRI,2031,0.0388185
BAU,34,T4ELE_PRI,2032,0.0473802
BAU,34,T4ELE_PRI,2033,0.05618348
BAU,34,T4ELE_PRI,2034,0.06525336
BAU,34,T4ELE_PRI,2035,0.07440894
BAU,34,T4ELE_PRI,2036,0.0843302
BAU,34,T4ELE_PRI,2037,0.09446424
BAU,34,T4ELE_PRI,2038,0.10484208
BAU,34,T4ELE_PRI,2039,0.11556066
BAU,34,T4ELE_PRI,2040,0.12667792
BAU,34,T4ELE_PRI,2041,0.1383129
BAU,34,T4ELE_PRI,2042,0.15046344
BAU,34,T4ELE_PRI,2043,0.16292176
BAU,34,T4ELE_PRI,2044,0.17563716
BAU,34,T4ELE_PRI,2045,0.18871454
BAU,34,T4ELE_PRI,2046,0.2022688
BAU,34,T4ELE_PRI,2047,0.21646896
BAU,34,T4ELE_PRI,2048,0.2309328
BAU,34,T4ELE_PRI,2049,0.24584002
BAU,34,T4ELE_PRI,2050,0.26092248
BAU,34,T4ELE_PRI,2051,0.2654902
BAU,34,T4ELE_PRI,2052,0.2701468
BAU,34,T4ELE_PRI,2053,0.27485532
BAU,34,T4ELE_PRI,2054,0.27964048
BAU,34,T4ELE_PRI,2055,0.2844165
BAU,34,T4ELE_PUB,2026,0.0024516
BAU,34,T4ELE_PUB,2027,0.00437834
BAU,34,T4ELE_PUB,2028,0.0068174
BAU,34,T4ELE_PUB,2029,0.00969606
BAU,34,T4ELE_PUB,2030,0.01219342
BAU,34,T4ELE_PUB,2031,0.01541768
BAU,34,T4ELE_PUB,2032,0.01868087
BAU,34,T4ELE_PUB,2033,0.02250066
BAU,34,T4ELE_PUB,2034,0.02617529
BAU,34,T4ELE_PUB,2035,0.0299801
BAU,34,T4ELE_PUB,2036,0.03330342
BAU,34,T4ELE_PUB,2037,0.03767396
BAU,34,T4ELE_PUB,2038,0.04196745
BAU,34,T4ELE_PUB,2039,0.04583931
BAU,34,T4ELE_PUB,2040,0.05073089
BAU,34,T4ELE_PUB,2041,0.0550784
BAU,34,T4ELE_PUB,2042,0.06006494
BAU,34,T4ELE_PUB,2043,0.06502242
BAU,34,T4ELE_PUB,2044,0.0700215
BAU,34,T4ELE_PUB,2045,0.07489693
BAU,34,T4ELE_PUB,2046,0.07997436
BAU,34,T4ELE_PUB,2047,0.08584434
BAU,34,T4ELE_PUB,2048,0.09142562
BAU,34,T4ELE_PUB,2049,0.09696396
BAU,34,T4ELE_PUB,2050,0.10333859
BAU,34,T4ELE_PUB,2051,0.10542291
BAU,34,T4ELE_PUB,2052,0.10738254
BAU,34,T4ELE_PUB,2053,0.10866967
BAU,34,T4ELE_PUB,2054,0.11063176
BAU,34,T4ELE_PUB,2055,0.11297851
BAU,34,T4FOI_HEA,2021,0.0144
BAU,34,T4FOI_HEA,2022,0.0156
BAU,34,T4FOI_HEA,2023,0.016303584
BAU,34,T4FOI_HEA,2024,0.01652509
BAU,34,T4FOI_HEA,2025,0.0169
BAU,34,T4FOI_HEA,2026,0.030513978
BAU,34,T4FOI_HEA,2027,0.05852043
BAU,34,T4FOI_HEA,2028,0.073011828
BAU,34,T4FOI_HEA,2029,0.0877
BAU,34,T4FOI_HEA,2030,0.10275986
BAU,34,T4FOI_HEA,2031,0.1184
BAU,34,T4FOI_HEA,2032,0.13445125
BAU,34,T4FOI_HEA,2033,0.15095269
BAU,34,T4FOI_HEA,2034,0.1678
BAU,34,T4FOI_HEA,2035,0.18507599
BAU,34,T4FOI_HEA,2036,0.20343154
BAU,34,T4FOI_HEA,2037,0.2222
BAU,34,T4FOI_HEA,2038,0.2416
BAU,34,T4FOI_HEA,2039,0.2613
BAU,34,T4FOI_HEA,2040,0.2816
BAU,34,T4FOI_HEA,2041,0.2778
BAU,34,T4FOI_HEA,2042,0.2738
BAU,34,T4FOI_HEA,2043,0.2694
BAU,34,T4FOI_HEA,2044,0.26451505
BAU,34,T4FOI_HEA,2045,0.2593
BAU,34,T4FOI_HEA,2046,0.2543
BAU,34,T4FOI_HEA,2047,0.24901864
BAU,34,T4FOI_HEA,2048,0.24322867
BAU,34,T4FOI_HEA,2049,0.2371
BAU,34,T4FOI_HEA,2050,0.2305
BAU,34,T4FOI_HEA,2051,0.23435484
BAU,34,T4FOI_HEA,2052,0.2381
BAU,34,T4FOI_HEA,2053,0.2419
BAU,34,T4FOI_HEA,2054,0.24586523
BAU,34,T4FOI_HEA,2055,0.24976882
BAU,34,T4GSL_LIG,2021,0.87163296
BAU,34,T4GSL_LIG,2022,0.94326176
BAU,34,T4GSL_LIG,2023,0.98758208
BAU,34,T4GSL_LIG,2024,1.005937
BAU,34,T4GSL_LIG,2025,1.0256349
BAU,34,T4GSL_LIG,2026,1.0314547
BAU,34,T4GSL_LIG,2027,1.0161061
BAU,34,T4GSL_LIG,2028,1.0105837
BAU,34,T4GSL_LIG,2029,1.0042032
BAU,34,T4GSL_LIG,2030,0.99739431
BAU,34,T4GSL_LIG,2031,0.99231958
BAU,34,T4GSL_LIG,2032,0.9868296
BAU,34,T4GSL_LIG,2033,0.9800245
BAU,34,T4GSL_LIG,2034,0.97325664
BAU,34,T4GSL_LIG,2035,0.96607728
BAU,34,T4GSL_LIG,2036,0.96185934
BAU,34,T4GSL_LIG,2037,0.95680736
BAU,34,T4GSL_LIG,2038,0.95091312
BAU,34,T4GSL_LIG,2039,0.9445847
BAU,34,T4GSL_LIG,2040,0.93746085
BAU,34,T4GSL_LIG,2041,0.9628398
BAU,34,T4GSL_LIG,2042,0.98828896
BAU,34,T4GSL_LIG,2043,1.0133718
BAU,34,T4GSL_LIG,2044,1.0384669
BAU,34,T4GSL_LIG,2045,1.0636175
BAU,34,T4GSL_LIG,2046,1.0903893
BAU,34,T4GSL_LIG,2047,1.1175268
BAU,34,T4GSL_LIG,2048,1.144282
BAU,34,T4GSL_LIG,2049,1.1713819
BAU,34,T4GSL_LIG,2050,1.1980915
BAU,34,T4GSL_LIG,2051,1.2100502
BAU,34,T4GSL_LIG,2052,1.2217361
BAU,34,T4GSL_LIG,2053,1.2339773
BAU,34,T4GSL_LIG,2054,1.2455877
BAU,34,T4GSL_LIG,2055,1.2576744
BAU,34,T4GSL_PRI,2021,17.131592
BAU,34,T4GSL_PRI,2022,18.534601
BAU,34,T4GSL_PRI,2023,19.399787
BAU,34,T4GSL_PRI,2024,19.771476
BAU,34,T4GSL_PRI,2025,20.154526
BAU,34,T4GSL_PRI,2026,20.466993
BAU,34,T4GSL_PRI,2027,20.728155
BAU,34,T4GSL_PRI,2028,20.9857
BAU,34,T4GSL_PRI,2029,21.239828
BAU,34,T4GSL_PRI,2030,21.483589
BAU,34,T4GSL_PRI,2031,21.755139
BAU,34,T4GSL_PRI,2032,22.023527
BAU,34,T4GSL_PRI,2033,22.284093
BAU,34,T4GSL_PRI,2034,22.535926
BAU,34,T4GSL_PRI,2035,22.78164
BAU,34,T4GSL_PRI,2036,23.07767
BAU,34,T4GSL_PRI,2037,23.38566
BAU,34,T4GSL_PRI,2038,23.69967
BAU,34,T4GSL_PRI,2039,24.005179
BAU,34,T4GSL_PRI,2040,24.304008
BAU,34,T4GSL_PRI,2041,24.73558
BAU,34,T4GSL_PRI,2042,25.159965
BAU,34,T4GSL_PRI,2043,25.57733
BAU,34,T4GSL_PRI,2044,25.989219
BAU,34,T4GSL_PRI,2045,26.392775
BAU,34,T4GSL_PRI,2046,26.851111
BAU,34,T4GSL_PRI,2047,27.301025
BAU,34,T4GSL_PRI,2048,27.745057
BAU,34,T4GSL_PRI,2049,28.179577
BAU,34,T4GSL_PRI,2050,28.608543
BAU,34,T4GSL_PRI,2051,29.115269
BAU,34,T4GSL_PRI,2052,29.629326
BAU,34,T4GSL_PRI,2053,30.150412
BAU,34,T4GSL_PRI,2054,30.680977
BAU,34,T4GSL_PRI,2055,31.217695
BAU,34,T4GSL_PUB,2021,2.8633138
BAU,34,T4GSL_PUB,2022,3.0982126
BAU,34,T4GSL_PUB,2023,3.2423468
BAU,34,T4GSL_PUB,2024,3.305241
BAU,34,T4GSL_PUB,2025,3.3690796
BAU,34,T4GSL_PUB,2026,3.4266288
BAU,34,T4GSL_PUB,2027,3.4723971
BAU,34,T4GSL_PUB,2028,3.521247
BAU,34,T4GSL_PUB,2029,3.5698099
BAU,34,T4GSL_PUB,2030,3.6168949
BAU,34,T4GSL_PUB,2031,3.6689545
BAU,34,T4GSL_PUB,2032,3.7205888
BAU,34,T4GSL_PUB,2033,3.770222
BAU,34,T4GSL_PUB,2034,3.820545
BAU,34,T4GSL_PUB,2035,3.8691254
BAU,34,T4GSL_PUB,2036,3.9328835
BAU,34,T4GSL_PUB,2037,3.9952993
BAU,34,T4GSL_PUB,2038,4.0560259
BAU,34,T4GSL_PUB,2039,4.1170147
BAU,34,T4GSL_PUB,2040,4.176887
BAU,34,T4GSL_PUB,2041,4.2515289
BAU,34,T4GSL_PUB,2042,4.326171
BAU,34,T4GSL_PUB,2043,4.3992641
BAU,34,T4GSL_PUB,2044,4.4715692
BAU,34,T4GSL_PUB,2045,4.5420369
BAU,34,T4GSL_PUB,2046,4.6219134
BAU,34,T4GSL_PUB,2047,4.7011046
BAU,34,T4GSL_PUB,2048,4.7788799
BAU,34,T4GSL_PUB,2049,4.8554622
BAU,34,T4GSL_PUB,2050,4.9306472
BAU,34,T4GSL_PUB,2051,5.0179467
BAU,34,T4GSL_PUB,2052,5.1063284
BAU,34,T4GSL_PUB,2053,5.1963005
BAU,34,T4GSL_PUB,2054,5.2872289
BAU,34,T4GSL_PUB,2055,5.3801788
BAU,35,T4DSL_HEA,2021,7.5281836
BAU,35,T4DSL_HEA,2022,8.144768
BAU,35,T4DSL_HEA,2023,8.5246451
BAU,35,T4DSL_HEA,2024,8.6888131
BAU,35,T4DSL_HEA,2025,8.8567989
BAU,35,T4DSL_HEA,2026,8.9427007
BAU,35,T4DSL_HEA,2027,8.8827671
BAU,35,T4DSL_HEA,2028,8.9086338
BAU,35,T4DSL_HEA,2029,8.9302038
BAU,35,T4DSL_HEA,2030,8.9473178
BAU,35,T4DSL_HEA,2031,8.9784062
BAU,35,T4DSL_HEA,2032,9.0045517
BAU,35,T4DSL_HEA,2033,9.0255917
BAU,35,T4DSL_HEA,2034,9.0432946
BAU,35,T4DSL_HEA,2035,9.0553477
BAU,35,T4DSL_HEA,2036,9.0995451
BAU,35,T4DSL_HEA,2037,9.1368602
BAU,35,T4DSL_HEA,2038,9.1697119
BAU,35,T4DSL_HEA,2039,9.1972898
BAU,35,T4DSL_HEA,2040,9.2185555
BAU,35,T4DSL_HEA,2041,9.4245889
BAU,35,T4DSL_HEA,2042,9.628431
BAU,35,T4DSL_HEA,2043,9.8310156
BAU,35,T4DSL_HEA,2044,10.032843
BAU,35,T4DSL_HEA,2045,10.233096
BAU,35,T4DSL_HEA,2046,10.454354
BAU,35,T4DSL_HEA,2047,10.673587
BAU,35,T4DSL_HEA,2048,10.891273
BAU,35,T4DSL_HEA,2049,11.107732
BAU,35,T4DSL_HEA,2050,11.321305
BAU,35,T4DSL_HEA,2051,11.474898
BAU,35,T4DSL_HEA,2052,11.628887
BAU,35,T4DSL_HEA,2053,11.784417
BAU,35,T4DSL_HEA,2054,11.939859
BAU,35,T4DSL_HEA,2055,12.09769
BAU,35,T4DSL_LIG,2021,0.92409296
BAU,35,T4DSL_LIG,2022,0.999635
BAU,35,T4DSL_LIG,2023,1.0459347
BAU,35,T4DSL_LIG,2024,1.0667182
BAU,35,T4DSL_LIG,2025,1.0871463
BAU,35,T4DSL_LIG,2026,1.1195637
BAU,35,T4DSL_LIG,2027,1.1546069
BAU,35,T4DSL_LIG,2028,1.1811528
BAU,35,T4DSL_LIG,2029,1.2077482
BAU,35,T4DSL_LIG,2030,1.2340999
BAU,35,T4DSL_LIG,2031,1.2633645
BAU,35,T4DSL_LIG,2032,1.2918192
BAU,35,T4DSL_LIG,2033,1.3211096
BAU,35,T4DSL_LIG,2034,1.3500415
BAU,35,T4DSL_LIG,2035,1.3787935
BAU,35,T4DSL_LIG,2036,1.412917
BAU,35,T4DSL_LIG,2037,1.447335
BAU,35,T4DSL_LIG,2038,1.4816918
BAU,35,T4DSL_LIG,2039,1.5159144
BAU,35,T4DSL_LIG,2040,1.5503443
BAU,35,T4DSL_LIG,2041,1.5635315
BAU,35,T4DSL_LIG,2042,1.5761859
BAU,35,T4DSL_LIG,2043,1.5876706
BAU,35,T4DSL_LIG,2044,1.5981567
BAU,35,T4DSL_LIG,2045,1.6082651
BAU,35,T4DSL_LIG,2046,1.6209079
BAU,35,T4DSL_LIG,2047,1.6325589
BAU,35,T4DSL_LIG,2048,1.6432881
BAU,35,T4DSL_LIG,2049,1.653436
BAU,35,T4DSL_LIG,2050,1.6622023
BAU,35,T4DSL_LIG,2051,1.6846108
BAU,35,T4DSL_LIG,2052,1.7070765
BAU,35,T4DSL_LIG,2053,1.7296691
BAU,35,T4DSL_LIG,2054,1.7529986
BAU,35,T4DSL_LIG,2055,1.776025
BAU,35,T4DSL_PRI,2021,0.3981978
BAU,35,T4DSL_PRI,2022,0.44540496
BAU,35,T4DSL_PRI,2023,0.46594548
BAU,35,T4DSL_PRI,2024,0.47531484
BAU,35,T4DSL_PRI,2025,0.48432384
BAU,35,T4DSL_PRI,2026,0.52576524
BAU,35,T4DSL_PRI,2027,0.5622822
BAU,35,T4DSL_PRI,2028,0.59852808
BAU,35,T4DSL_PRI,2029,0.64358266
BAU,35,T4DSL_PRI,2030,0.6920125
BAU,35,T4DSL_PRI,2031,0.74277984
BAU,35,T4DSL_PRI,2032,0.79514946
BAU,35,T4DSL_PRI,2033,0.8483763
BAU,35,T4DSL_PRI,2034,0.90323805
BAU,35,T4DSL_PRI,2035,0.95932786
BAU,35,T4DSL_PRI,2036,1.0207245
BAU,35,T4DSL_PRI,2037,1.1299121
BAU,35,T4DSL_PRI,2038,1.1953686
BAU,35,T4DSL_PRI,2039,1.2621459
BAU,35,T4DSL_PRI,2040,1.3309175
BAU,35,T4DSL_PRI,2041,1.352028
BAU,35,T4DSL_PRI,2042,1.3731947
BAU,35,T4DSL_PRI,2043,1.3932714
BAU,35,T4DSL_PRI,2044,1.4130682
BAU,35,T4DSL_PRI,2045,1.4336193
BAU,35,T4DSL_PRI,2046,1.4590866
BAU,35,T4DSL_PRI,2047,1.4909394
BAU,35,T4DSL_PRI,2048,1.5228378
BAU,35,T4DSL_PRI,2049,1.5552354
BAU,35,T4DSL_PRI,2050,1.5876779
BAU,35,T4DSL_PRI,2051,1.6176333
BAU,35,T4DSL_PRI,2052,1.6487915
BAU,35,T4DSL_PRI,2053,1.6799881
BAU,35,T4DSL_PRI,2054,1.7116872
BAU,35,T4DSL_PRI,2055,1.7445519
BAU,35,T4DSL_PUB,2021,0.46112729
BAU,35,T4DSL_PUB,2022,0.49866753
BAU,35,T4DSL_PUB,2023,0.52223002
BAU,35,T4DSL_PUB,2024,0.5318943
BAU,35,T4DSL_PUB,2025,0.54257904
BAU,35,T4DSL_PUB,2026,0.55167296
BAU,35,T4DSL_PUB,2027,0.56453731
BAU,35,T4DSL_PUB,2028,0.57369923
BAU,35,T4DSL_PUB,2029,0.58110349
BAU,35,T4DSL_PUB,2030,0.58969094
BAU,35,T4DSL_PUB,2031,0.5993508
BAU,35,T4DSL_PUB,2032,0.60821531
BAU,35,T4DSL_PUB,2033,0.61855404
BAU,35,T4DSL_PUB,2034,0.62667683
BAU,35,T4DSL_PUB,2035,0.6359051
BAU,35,T4DSL_PUB,2036,0.64665066
BAU,35,T4DSL_PUB,2037,0.65938863
BAU,35,T4DSL_PUB,2038,0.66986016
BAU,35,T4DSL_PUB,2039,0.6807337
BAU,35,T4DSL_PUB,2040,0.69143625
BAU,35,T4DSL_PUB,2041,0.70287172
BAU,35,T4DSL_PUB,2042,0.71309846
BAU,35,T4DSL_PUB,2043,0.72332346
BAU,35,T4DSL_PUB,2044,0.73331471
BAU,35,T4DSL_PUB,2045,0.74275563
BAU,35,T4DSL_PUB,2046,0.75611295
BAU,35,T4DSL_PUB,2047,0.7722888
BAU,35,T4DSL_PUB,2048,0.78785416
BAU,35,T4DSL_PUB,2049,0.8062493
BAU,35,T4DSL_PUB,2050,0.82255679
BAU,35,T4DSL_PUB,2051,0.83907954
BAU,35,T4DSL_PUB,2052,0.85416166
BAU,35,T4DSL_PUB,2053,0.87142798
BAU,35,T4DSL_PUB,2054,0.88726252
BAU,35,T4DSL_PUB,2055,0.90312769
BAU,35,T4ELE_PRI,2026,0.005796
BAU,35,T4ELE_PRI,2027,0.01176218
BAU,35,T4ELE_PRI,2028,0.01815677
BAU,35,T4ELE_PRI,2029,0.02474015
BAU,35,T4ELE_PRI,2030,0.03168757
BAU,35,T4ELE_PRI,2031,0.04070667
BAU,35,T4ELE_PRI,2032,0.05011776
BAU,35,T4ELE_PRI,2033,0.05999884
BAU,35,T4ELE_PRI,2034,0.07034328
BAU,35,T4ELE_PRI,2035,0.08102923
BAU,35,T4ELE_PRI,2036,0.09271532
BAU,35,T4ELE_PRI,2037,0.10477526
BAU,35,T4ELE_PRI,2038,0.11737895
BAU,35,T4ELE_PRI,2039,0.13055313
BAU,35,T4ELE_PRI,2040,0.14424025
BAU,35,T4ELE_PRI,2041,0.15904874
BAU,35,T4ELE_PRI,2042,0.174512
BAU,35,T4ELE_PRI,2043,0.19060468
BAU,35,T4ELE_PRI,2044,0.2073197
BAU,35,T4ELE_PRI,2045,0.22464586
BAU,35,T4ELE_PRI,2046,0.24292801
BAU,35,T4ELE_PRI,2047,0.26218036
BAU,35,T4ELE_PRI,2048,0.2822144
BAU,35,T4ELE_PRI,2049,0.30293604
BAU,35,T4ELE_PRI,2050,0.3243292
BAU,35,T4ELE_PRI,2051,0.33280329
BAU,35,T4ELE_PRI,2052,0.34142908
BAU,35,T4ELE_PRI,2053,0.35041015
BAU,35,T4ELE_PRI,2054,0.35921553
BAU,35,T4ELE_PRI,2055,0.36835419
BAU,35,T4ELE_PUB,2026,0.0024516
BAU,35,T4ELE_PUB,2027,0.00444926
BAU,35,T4ELE_PUB,2028,0.00703883
BAU,35,T4ELE_PUB,2029,0.01008989
BAU,35,T4ELE_PUB,2030,0.01287171
BAU,35,T4ELE_PUB,2031,0.01652491
BAU,35,T4ELE_PUB,2032,0.02029218
BAU,35,T4ELE_PUB,2033,0.02359349
BAU,35,T4ELE_PUB,2034,0.02801112
BAU,35,T4ELE_PUB,2035,0.0326699
BAU,35,T4ELE_PUB,2036,0.03690395
BAU,35,T4ELE_PUB,2037,0.0412978
BAU,35,T4ELE_PUB,2038,0.04686996
BAU,35,T4ELE_PUB,2039,0.05208904
BAU,35,T4ELE_PUB,2040,0.05748311
BAU,35,T4ELE_PUB,2041,0.06356783
BAU,35,T4ELE_PUB,2042,0.06929115
BAU,35,T4ELE_PUB,2043,0.07646798
BAU,35,T4ELE_PUB,2044,0.082531
BAU,35,T4ELE_PUB,2045,0.08990681
BAU,35,T4ELE_PUB,2046,0.09635509
BAU,35,T4ELE_PUB,2047,0.10410014
BAU,35,T4ELE_PUB,2048,0.11223933
BAU,35,T4ELE_PUB,2049,0.11987224
BAU,35,T4ELE_PUB,2050,0.12835292
BAU,35,T4ELE_PUB,2051,0.13158888
BAU,35,T4ELE_PUB,2052,0.13560853
BAU,35,T4ELE_PUB,2053,0.13834069
BAU,35,T4ELE_PUB,2054,0.14173698
BAU,35,T4ELE_PUB,2055,0.14645341
BAU,35,T4FOI_HEA,2021,0.0144
BAU,35,T4FOI_HEA,2022,0.0156
BAU,35,T4FOI_HEA,2023,0.016303584
BAU,35,T4FOI_HEA,2024,0.01652509
BAU,35,T4FOI_HEA,2025,0.0169
BAU,35,T4FOI_HEA,2026,0.030513978
BAU,35,T4FOI_HEA,2027,0.05844767
BAU,35,T4FOI_HEA,2028,0.072505018
BAU,35,T4FOI_HEA,2029,0.0869
BAU,35,T4FOI_HEA,2030,0.10150108
BAU,35,T4FOI_HEA,2031,0.1166
BAU,35,T4FOI_HEA,2032,0.132
BAU,35,T4FOI_HEA,2033,0.14774122
BAU,35,T4FOI_HEA,2034,0.1636
BAU,35,T4FOI_HEA,2035,0.17986667
BAU,35,T4FOI_HEA,2036,0.197
BAU,35,T4FOI_HEA,2037,0.2146
BAU,35,T4FOI_HEA,2038,0.2324
BAU,35,T4FOI_HEA,2039,0.2505
BAU,35,T4FOI_HEA,2040,0.269
BAU,35,T4FOI_HEA,2041,0.2645
BAU,35,T4FOI_HEA,2042,0.2597
BAU,35,T4FOI_HEA,2043,0.2546
BAU,35,T4FOI_HEA,2044,0.2491
BAU,35,T4FOI_HEA,2045,0.2432
BAU,35,T4FOI_HEA,2046,0.2377
BAU,35,T4FOI_HEA,2047,0.23184086
BAU,35,T4FOI_HEA,2048,0.22560179
